Science,Basic 7,Plants and Animals,Which of these animals breathes through its skin and lungs?,multiple_choice,b,"Amphibians (like frogs) have moist skin that allows for cutaneous respiration, in addition to breathing with lungs.",medium,10,60,Fish,Frog,Bird,Lizard,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The brain and spinal cord form the main parts of which system?,multiple_choice,d,The brain and spinal cord are the central components of the nervous system.,easy,10,30,Circulatory,Digestive,Respiratory,Nervous,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the primary role of kidneys in the human body?,multiple_choice,a,"Kidneys filter waste products and excess water from the blood to produce urine, maintaining fluid and electrolyte balance.",medium,10,45,Filter waste from blood,Pump blood,Digest food,Control movement,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which of the following describes the function of roots that grow vertically downwards?,multiple_choice,a,"Taproots, common in dicots, provide strong anchorage and can reach deep water sources.",medium,10,45,Anchoring the plant firmly,Absorbing sunlight,Protecting the seeds,Aiding in pollination,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The main products of cellular respiration in plants are:,multiple_choice,c,"During cellular respiration, glucose and oxygen are converted into carbon dioxide, water, and energy (ATP).",medium,10,60,Glucose and oxygen,Water and oxygen,Carbon dioxide and water,Light and glucose,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which part of the blood is responsible for clotting?,multiple_choice,b,Platelets (thrombocytes) are cell fragments in blood that initiate clotting to stop bleeding.,medium,10,45,Red blood cells,Platelets,White blood cells,Plasma,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Animals that eat only plants are called:,multiple_choice,a,Herbivores are primary consumers that feed exclusively on plant matter.,easy,10,30,Herbivores,Carnivores,Omnivores,Decomposers,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the main role of the skeletal system in animals?,multiple_choice,c,The skeletal system provides internal support and framework for the body.,easy,10,30,Digestion,Respiration,Support,Reproduction,Solids have more particles than liquids,Solid particles are fixed, liquid particles can slide,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The process of transferring pollen from the anther to the stigma of a flower is called:,multiple_choice,c,"Pollination is the key step in sexual reproduction in flowering plants, preceding fertilization.",medium,10,45,Germination,Fertilization,Pollination,Transpiration,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which part of the plant absorbs light energy for photosynthesis?,multiple_choice,b,"Chloroplasts, found mainly in leaf cells, contain chlorophyll to capture light energy.",medium,10,45,Root cells,Chloroplasts,Stem cells,Flower cells,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which animal body part is responsible for processing information and controlling actions?,multiple_choice,a,"The brain is the command center of the nervous system, responsible for complex thought, movement, and bodily functions.",easy,10,30,Brain,Stomach,Heart,Lungs,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Animals that maintain a constant internal body temperature regardless of external temperature are called:,multiple_choice,d,Warm-blooded (endothermic) animals generate their own heat to maintain a stable body temperature.,medium,10,60,Reptiles,Amphibians,Cold-blooded,Warm-blooded,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the function of the phloem tissue in plants?,multiple_choice,d,Phloem is the vascular tissue responsible for transporting sugars (food) produced during photosynthesis from the leaves to other parts of the plant.,medium,10,45,Transport water,Support the plant,Absorb minerals,Transport sugars,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which part of a flower develops into a fruit after fertilization?,multiple_choice,b,"The ovary, containing the ovules, develops into the fruit after successful fertilization.",medium,10,45,Stigma,Ovary,Anther,Petal,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which body system is responsible for movement?,multiple_choice,a,The muscular system works with the skeletal system to enable movement.,easy,10,30,Muscular system,Respiratory system,Circulatory system,Digestive system,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Animals that eat both plants and animals are called:,multiple_choice,c,Omnivores have a diet that includes both plant and animal matter.,easy,10,30,Herbivores,Carnivores,Omnivores,Scavengers,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,"What provides structural support to the plant stem, allowing it to stand upright?",multiple_choice,b,The stem contains vascular tissues and structural cells that help it support the plant against gravity.,easy,10,30,Roots,Stem,Leaves,Flowers,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which of these helps in the dispersal of seeds by animals?,multiple_choice,a,"Fruits with fleshy pulp (like mangoes) are eaten by animals, and their seeds are dispersed through their droppings.",medium,10,45,Mango fruit,Coconut,Dandelion,Bean pod,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which type of animal has a skeleton outside its body (exoskeleton)?,multiple_choice,d,"Insects, like beetles, have an exoskeleton which provides protection and support.",medium,10,45,Fish,Birds,Mammals,Insects,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,"The digestive system includes organs like the stomach, small intestine, and:",multiple_choice,a,"The large intestine is a key part of the digestive system, absorbing water and forming feces.",easy,10,30,Large intestine,Lungs,Heart,Brain,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the primary product of the light-dependent reactions of photosynthesis?,multiple_choice,d,ATP and NADPH are energy carriers produced during the light-dependent reactions to power the Calvin cycle.,hard,10,75,Carbon dioxide,Glucose,Water,ATP and NADPH,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,"The circulatory system transports oxygen, nutrients, and also:",multiple_choice,a,The circulatory system also transports waste products like carbon dioxide and metabolic wastes to be excreted.,medium,10,45,Waste products,Light,Sound,Heat only,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which type of animal typically has scales and is cold-blooded?,multiple_choice,c,Reptiles (like snakes and lizards) are characterized by scales and being ectothermic (cold-blooded).,medium,10,45,Mammals,Birds,Reptiles,Amphibians,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The role of chlorophyll in plants is to:,multiple_choice,a,"Chlorophyll is crucial for absorbing light energy, which is then used in photosynthesis.",easy,10,30,Absorb light energy,Transport water,Store food,Give off oxygen,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The system responsible for removing liquid waste from the body is the:,multiple_choice,b,"The excretory system, including kidneys, produces and eliminates urine.",medium,10,45,Digestive system,Excretory system,Respiratory system,Circulatory system,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which part of a plant is primarily involved in sexual reproduction?,multiple_choice,c,Flowers are the reproductive structures of angiosperms (flowering plants).,easy,10,30,Roots,Stems,Flowers,Leaves,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The ovule in a flower develops into what after fertilization?,multiple_choice,a,"The ovule, upon fertilization, develops into a seed.",medium,10,45,Seed,Fruit,Stamen,Pollen,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which organ system protects the body from external damage and pathogens?,multiple_choice,d,"The integumentary system (skin, hair, nails) serves as the first line of defense.",medium,10,45,Nervous system,Skeletal system,Muscular system,Integumentary system,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The function of white blood cells in animals is to:,multiple_choice,a,White blood cells (leukocytes) are part of the immune system and defend the body against infection.,medium,10,45,Fight infection,Transport oxygen,Clot blood,Carry nutrients,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Sugars produced during photosynthesis are transported through which plant tissue?,multiple_choice,d,Phloem is responsible for the translocation of sugars (food) throughout the plant.,medium,10,45,Xylem,Cortex,Epidermis,Phloem,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,"The respiratory system includes the trachea, bronchi, and:",multiple_choice,b,The lungs are the primary organs of the respiratory system where gas exchange occurs.,easy,10,30,Stomach,Lungs,Kidneys,Brain,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which structure provides support to the leaves and carries water to them?,multiple_choice,a,The petiole (leaf stalk) and veins in the leaf provide support and transport materials.,medium,10,45,Petiole and veins,Stomata,Chloroplasts,Root hairs,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which part of the nervous system is mainly responsible for voluntary actions?,multiple_choice,c,"The cerebrum, the largest part of the brain, is associated with higher functions like thought and voluntary movement.",hard,10,75,Spinal cord,Cerebellum,Cerebrum,Medulla oblongata,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The male reproductive part of a flower is the:,multiple_choice,b,"The stamen is the male reproductive part, consisting of the anther and filament.",easy,10,30,Pistil,Stamen,Petal,Sepal,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which of these is a typical function of the skeleton?,multiple_choice,c,"Protection of internal organs (e.g., rib cage protecting heart and lungs) is a key function of the skeletal system.",easy,10,30,Producing hormones,Filtering blood,Protecting internal organs,Digesting food,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The main product of photosynthesis that plants use for energy is:,multiple_choice,b,Glucose (a type of sugar) is the primary food product generated during photosynthesis.,easy,10,30,Oxygen,Glucose,Water,Carbon dioxide,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the term for animals that consume only other animals for food?,multiple_choice,b,Carnivores are animals whose diet consists exclusively of animal tissue.,easy,10,30,Herbivores,Carnivores,Omnivores,Producers,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,How do plants absorb carbon dioxide for photosynthesis?,multiple_choice,d,Carbon dioxide enters the leaves through the stomata.,medium,10,45,Through roots,Through flowers,Through stem,Through stomata on leaves,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The primary function of the large intestine in the digestive system is:,multiple_choice,a,The large intestine's main role is to absorb water from the remaining indigestible food matter and transmit the useless waste material from the body.,medium,10,45,Absorb water,Break down fats,Produce enzymes,Absorb nutrients,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,What is the primary role of the stem in a plant?,multiple_choice,b,"The stem supports the leaves, flowers, and fruits, and transports water and nutrients.",easy,10,30,Absorb water,Support the plant,Make food,Attract insects,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which animal organ is responsible for filtering blood and producing urine?,multiple_choice,a,Kidneys are vital organs that filter blood to remove waste products and excess fluid.,easy,10,30,Kidneys,Liver,Pancreas,Spleen,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Where does photosynthesis primarily take place in a plant?,multiple_choice,c,"Photosynthesis largely occurs in the chloroplasts, mainly found in the leaves.",easy,10,30,Roots,Stem,Leaves,Flowers,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which of these animals is an amphibian?,multiple_choice,b,"Frogs are amphibians, characterized by their ability to live both on land and in water during different life stages.",easy,10,30,Fish,Frog,Bird,Dog,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,The main function of the fruit is to:,multiple_choice,c,"Fruits protect the seeds and aid in their dispersal, ensuring the continuation of the plant species.",medium,10,45,Make food,Absorb water,Protect and disperse seeds,Support the plant,,,,,,,,,,,,,,,,,,
Science,Basic 7,Plants and Animals,Which animal group is characterized by having fur or hair and producing milk for their young?,multiple_choice,c,Mammals are distinct due to these characteristics.,easy,10,30,Birds,Reptiles,Mammals,Amphibians,,,,,,,,,,,,,,,,,,
