subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 7,Vocabulary Development,Which of these is an example of an onomatopoeia?,multiple_choice,c,Buzz is an onomatopoeia, imitating a sound.,hard,15,60,Tree,Happy,Buzz,Run
English Language,Basic 7,Vocabulary Development,What does 'meticulous' mean?,multiple_choice,b,Meticulous means showing great attention to detail.,hard,15,60,Careless,Showing great attention to detail,Lazy,Quick
English Language,Basic 7,Reading Comprehension,What is the purpose of understanding the author's purpose in a text?,multiple_choice,a,Understanding the author's purpose helps interpret the text effectively.,medium,10,45,To interpret the text effectively,To memorize the text,To criticize the author,To finish reading faster
English Language,Basic 7,Reading Comprehension,When you summarize a passage, what should you include?,multiple_choice,c,A summary should include the main points in your own words.,medium,10,45,Every single detail,Your personal opinions,The main points in your own words,Only the first sentence
English Language,Basic 7,Reading Comprehension,What is the difference between skimming and scanning?,multiple_choice,a,Skimming is for a general idea, scanning is for specific information.,hard,15,60,Skimming is for a general idea, scanning is for specific information,They are the same,Skimming is faster than scanning,Scanning is for reading every word
English Language,Basic 7,Reading Comprehension,If a story has a 'resolution', what does that mean?,multiple_choice,d,The resolution is where the main conflict of the story is resolved.,medium,10,45,The beginning of the story,The main character is introduced,The problem gets worse,The main conflict is resolved
English Language,Basic 7,Reading Comprehension,What is a 'simile'?,multiple_choice,b,A simile is a figure of speech comparing two different things using "like" or "as".,hard,15,60,A direct comparison,A comparison using 'like' or 'as',An exaggeration,A sound word
English Language,Basic 7,Writing Skills,What is the function of a thesis statement in an essay?,multiple_choice,a,A thesis statement presents the main argument of the essay.,hard,15,60,To present the main argument of the essay,To introduce the topic broadly,To provide supporting details,To conclude the essay
English Language,Basic 7,Writing Skills,Which of the following describes persuasive writing?,multiple_choice,c,Persuasive writing aims to convince the reader.,medium,10,45,It tells a story,It describes a person, place, or thing,It aims to convince the reader,It provides information
English Language,Basic 7,Writing Skills,In which part of an essay would you typically find supporting details and examples?,multiple_choice,b,Supporting details and examples are found in the body paragraphs.,easy,5,30,Introduction,Body paragraphs,Conclusion,Title
English Language,Basic 7,Writing Skills,What is the purpose of using strong verbs in writing?,multiple_choice,d,Strong verbs make writing more vivid and impactful.,medium,10,45,To make sentences longer,To confuse the reader,To avoid using adjectives,To make writing more vivid and impactful
English Language,Basic 7,Writing Skills,When should you proofread your writing?,multiple_choice,a,Proofreading should be done after drafting and revising.,easy,5,30,After drafting and revising,Before starting to write,Only if you have extra time,Never
English Language,Basic 7,Oral Communication,What is the best way to overcome nervousness when speaking in public?,multiple_choice,b,Practicing and preparing thoroughly helps overcome nervousness.,medium,10,45,Avoiding eye contact,Practicing and preparing thoroughly,Speaking very fast,Whispering
English Language,Basic 7,Oral Communication,What does 'rapport' mean in communication?,multiple_choice,c,Rapport is a close and harmonious relationship in which the people or groups concerned understand each other's feelings or ideas and communicate well.,hard,15,60,Disagreement,Silence,A close and harmonious relationship,A formal speech
English Language,Basic 7,Oral Communication,Why is it important to speak clearly and at an appropriate pace?,multiple_choice,a,To ensure your audience understands your message.,easy,5,30,To ensure your audience understands your message,To finish speaking quickly,To make it harder for people to follow,To sound intelligent
English Language,Basic 7,Oral Communication,Which listening skill involves paying attention to the speaker's emotions and feelings?,multiple_choice,d,Empathic listening involves understanding emotions.,hard,15,60,Passive listening,Interrupting,Selective listening,Empathic listening
English Language,Basic 7,Vocabulary Development,What is the meaning of 'profound'?,multiple_choice,b,Profound means very great or intense; having or showing great knowledge or insight.,hard,15,60,Shallow,Very great or intense; showing great knowledge,Simple,Light
English Language,Basic 7,Vocabulary Development,Choose the word that is an antonym for 'optimistic'.,multiple_choice,a,Pessimistic is the antonym for optimistic.,medium,10,45,Pessimistic,Hopeful,Positive,Cheerful
English Language,Basic 7,Vocabulary Development,If something is 'arduous', it means it is:,multiple_choice,b,Arduous means involving or requiring strenuous effort; difficult and tiring.,hard,15,60,Easy,Difficult and tiring,Quick,Enjoyable
English Language,Basic 7,Vocabulary Development,What does the idiom "hit the books" mean?,multiple_choice,c,"Hit the books" means to study hard.,medium,10,45,To physically hit books,To read a few pages,To study hard,To close a book
English Language,Basic 7,Reading Comprehension,What is the purpose of using headings and subheadings in a non-fiction text?,multiple_choice,a,Headings and subheadings organize information and aid navigation.,medium,10,45,To organize information and aid navigation,To make the text longer,To confuse the reader,To add unnecessary details
English Language,Basic 7,Reading Comprehension,When you evaluate a text, what are you doing?,multiple_choice,d,Evaluating involves judging the text's quality, credibility, or effectiveness.,hard,15,60,Just reading it,Summarizing it,Copying it,Judging its quality or effectiveness
English Language,Basic 7,Reading Comprehension,What is the difference between a cause and an effect?,multiple_choice,b,A cause is why something happens, an effect is what happens.,medium,10,45,They are the same,A cause is why something happens, an effect is what happens,A cause is a feeling, an effect is an action,There is no relation
English Language,Basic 7,Reading Comprehension,What is an anecdote in a story?,multiple_choice,c,An anecdote is a short, amusing or interesting story about a real incident or person.,medium,10,45,A long, detailed description,A serious argument,A short, interesting story,A historical fact
English Language,Basic 7,Writing Skills,Which type of essay tells a story?,multiple_choice,a,A narrative essay tells a story.,easy,5,30,Narrative essay,Expository essay,Persuasive essay,Descriptive essay
English Language,Basic 7,Writing Skills,What is the purpose of a comma splice error?,multiple_choice,b,A comma splice occurs when two independent clauses are joined by only a comma.,hard,15,60,To separate items in a list,To join two independent clauses with only a comma,To introduce a quotation,To end a sentence
